48.1989112,-3.0160555,0.0,0.0,0.0
48.1989112,-3.01544902799083,45.0,-1.8189894035458565e-12,0.499999999998181
48.198956115764204,-3.0153816422120343,55.0,0.49999999997635314,1.0913936421275139e-11
48.19900103152841,-3.0154490279908304,65.0,-8.818132241495758e-18,-0.5000000000000853
48.19900103152841,-3.0159881142212472,110.0,-3.4924596548080444e-10,-0.4999999999854481
48.19904594729259,-3.0160555,120.0,0.49999999997089617,-2.6193447411060333e-10
48.199090863056824,-3.015988114221203,130.0,7.194040311877507e-17,0.5000000000004547
48.19909086305709,-3.0154490279909814,175.0,-3.4924596548080444e-10,0.4999999982537702
48.19913577882096,-3.0153816422110298,185.0,0.5000000023283064,-3.4924596548080444e-10
48.19918069458523,-3.0154490279908353,195.0,3.0408656556792424e-17,-0.499999999998181
48.19918069458523,-3.016055499999998,240.0,7.049954430464509e-17,-0.4999999999872671
